log,task,model,reasoning_effort,sample_id,epoch,score,score_detail,difficulty,input_tokens,output_tokens,reasoning_tokens,cache_read_tokens,cache_write_tokens,stop_reason,total_time_s,working_time_s,response_id,served_model,lyra_selected_model,lyra_router_model,lyra_difficulty,lyra_task_type,lyra_mode,lyra_policy_version,lyra_attempt_count,error,benchmark,variant,variant_label,is_fusion,cost_usd_matched,cost_match_duration_delta_s
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,2497,1,1,"{""inst_level_loose"": 2, ""inst_level_strict"": 2, ""num_instructions"": 2, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,73,721,,,,stop,10.559,10.556,chatcmpl-72fdbe382c134f829325b417852d069e,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00661400,0.129
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,2534,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,59,811,,,,stop,11.048,11.045,chatcmpl-971dc3b234d74df0a78ec8d021c28051,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00879200,0.002
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,2577,1,1,"{""inst_level_loose"": 2, ""inst_level_strict"": 2, ""num_instructions"": 2, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,85,581,,,,stop,10.696,10.693,chatcmpl-63494940569d475784c0d35653af7faf,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00661400,0.249
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,2602,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,63,413,,,,stop,6.645,6.641,chatcmpl-69fc26c20af34d7e8d7207f620e47ccb,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00535400,0.047
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,2728,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,46,500,,,,stop,8.554,8.551,chatcmpl-8552552f45a84131a4fdc7f5d74cb356,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00591600,0.069
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,2739,1,1,"{""inst_level_loose"": 2, ""inst_level_strict"": 2, ""num_instructions"": 2, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,106,120,,,,stop,3.704,3.7,chatcmpl-82a15cebe3fa4062ab856c3d3345cdbf,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00186200,0.075
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,2752,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,53,334,,,,stop,6.273,6.27,chatcmpl-5e9d34ecb9c440679b97b391ecf4c95d,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00371000,0.101
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,2768,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,47,526,,,,stop,6.807,6.803,chatcmpl-cf1135a269224aa9a1ed2408417d1593,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00511200,0.182
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,2817,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,57,978,,,,stop,16.28,16.277,chatcmpl-a17acf7c99714fc7a5a257ad5b19ec26,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00989400,0.115
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,2825,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,55,408,,,,stop,7.113,7.11,chatcmpl-6c68192b238a4f4da498d1653b7323fe,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00506600,0.092
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,2849,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,45,362,,,,stop,6.477,6.475,chatcmpl-fb06df2987e3422cadde5f75fa18a744,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00425600,0.007
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,2889,1,1,"{""inst_level_loose"": 2, ""inst_level_strict"": 2, ""num_instructions"": 2, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,109,318,,,,stop,4.64,4.632,chatcmpl-161ec1a377a14cfbacd44d541f8541c5,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00270600,0.065
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,2909,1,1,"{""inst_level_loose"": 2, ""inst_level_strict"": 2, ""num_instructions"": 2, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,80,850,,,,stop,12.447,12.445,chatcmpl-92655b0990844dc78ccd70b94a205455,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.01264800,0.11
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,2977,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,65,212,,,,stop,4.246,4.244,chatcmpl-ed3f1448dc0f4f34a0735e1f7798306d,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00140200,0.03
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,3041,1,1,"{""inst_level_loose"": 2, ""inst_level_strict"": 2, ""num_instructions"": 2, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,78,371,,,,stop,6.266,6.264,chatcmpl-aaa15c57bb634e3e8398799bea91012b,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00344600,0.104
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,3073,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,54,706,,,,stop,9.507,9.504,chatcmpl-b48f052ee4644147bc853a7b37cf3949,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00891600,0.046
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,3079,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,62,649,,,,stop,11.059,11.056,chatcmpl-918b376bfb5c4137a6c125eeb87597ec,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00995200,0.034
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,3084,1,1,"{""inst_level_loose"": 2, ""inst_level_strict"": 2, ""num_instructions"": 2, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,58,259,,,,stop,4.885,4.883,chatcmpl-117581aa6ad54471b31866e0a6cfc50f,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00327200,0.056
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,3114,1,1,"{""inst_level_loose"": 3, ""inst_level_strict"": 3, ""num_instructions"": 3, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,80,1931,,,,stop,24.415,24.411,chatcmpl-0ebc7bd4dbad4fca8ab8758c605de01d,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.02412800,0.013
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,3191,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,96,1086,,,,stop,30.242,30.238,chatcmpl-b4bc46c9de7b404a9e1e5c9bb59de6aa,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.01105200,0.119
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,3198,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,47,408,,,,stop,5.801,5.798,chatcmpl-68da7de0a5d343c1bea718d7b37279fc,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00417400,0.111
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,3223,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,39,1257,,,,stop,12.684,12.678,chatcmpl-c9ad711f153b4eaeaa31e719d461af68,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00828200,0.007
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,3243,1,1,"{""inst_level_loose"": 2, ""inst_level_strict"": 2, ""num_instructions"": 2, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,70,498,,,,stop,9.399,9.394,chatcmpl-bc59d92f906b417b9196cc026cf5f13c,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00716800,0.001
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,3245,1,1,"{""inst_level_loose"": 2, ""inst_level_strict"": 2, ""num_instructions"": 2, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,63,625,,,,stop,9.932,9.927,chatcmpl-f6468dedb1f84669a2b94d2cb43ce2a1,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00561600,0.018
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,3263,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,43,436,,,,stop,7.118,7.11,chatcmpl-fa30bb58220448cfa1df4a5eff592b92,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00419000,0.111
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,3280,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,55,580,,,,stop,8.711,8.696,chatcmpl-0dfd73199d8b43bb9785359df9925c8d,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00674200,0.175
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,3294,1,1,"{""inst_level_loose"": 2, ""inst_level_strict"": 2, ""num_instructions"": 2, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,91,130,,,,stop,2.653,2.65,chatcmpl-8eab5bd2552e4f2c8407591945f4eb85,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00079200,0.007
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,3323,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,51,22,,,,stop,2.02,2.015,chatcmpl-d1e97aa1991a4073b33f617c9fd28693,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00040000,0.088
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,3326,1,1,"{""inst_level_loose"": 2, ""inst_level_strict"": 2, ""num_instructions"": 2, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,51,2493,,,,stop,24.747,24.742,chatcmpl-dc329c40efd845438a4078963939c99c,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.01947000,0.442
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,3327,1,0,"{""inst_level_loose"": 2, ""inst_level_strict"": 2, ""num_instructions"": 3, ""prompt_level_loose"": false, ""prompt_level_strict"": false}",,61,861,,,,stop,14.829,14.823,chatcmpl-776701fe0d074510b9829d4f0575cd1c,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00873200,0.17
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,3329,1,0,"{""inst_level_loose"": 0, ""inst_level_strict"": 0, ""num_instructions"": 1, ""prompt_level_loose"": false, ""prompt_level_strict"": false}",,94,1395,,,,stop,19.441,19.436,chatcmpl-6372cc80456f4d40bec4cb59a18a8c9a,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.01413800,0.125
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,3345,1,1,"{""inst_level_loose"": 3, ""inst_level_strict"": 3, ""num_instructions"": 3, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,143,533,,,,stop,10.312,10.306,chatcmpl-e8f31af873694deebc5e39b6727a6ba4,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00542000,0.055
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,3371,1,0,"{""inst_level_loose"": 3, ""inst_level_strict"": 2, ""num_instructions"": 3, ""prompt_level_loose"": true, ""prompt_level_strict"": false}",,125,365,,,,stop,5.724,5.716,chatcmpl-7d56232564a943d8b1ae9305c84741c1,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00365600,0.001
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,3424,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,40,1588,,,,stop,16.815,16.81,chatcmpl-bccd77f867d5475f8293f5b0bb34cbfb,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.01596000,0.126
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,3442,1,0,"{""inst_level_loose"": 2, ""inst_level_strict"": 1, ""num_instructions"": 2, ""prompt_level_loose"": true, ""prompt_level_strict"": false}",,76,44,,,,stop,2.623,2.618,chatcmpl-5b8f3a3566a74d52b6ff2a5a62bf97ee,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00059000,0.004
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,3456,1,0,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 2, ""prompt_level_loose"": false, ""prompt_level_strict"": false}",,105,1361,,,,stop,15.713,15.706,chatcmpl-042ca47e7e4a4925b3636c29d7bad68f,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.01382000,0.25
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,3534,1,1,"{""inst_level_loose"": 3, ""inst_level_strict"": 3, ""num_instructions"": 3, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,67,1394,,,,stop,22.222,22.217,chatcmpl-e93259651862469dbb86c32211b43ca0,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.01407400,0.151
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,3572,1,0,"{""inst_level_loose"": 0, ""inst_level_strict"": 0, ""num_instructions"": 1, ""prompt_level_loose"": false, ""prompt_level_strict"": false}",,47,352,,,,stop,5.735,5.73,chatcmpl-d64f29159b8d433b8217a3c0eb4ffab5,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00467800,0.038
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,3619,1,1,"{""inst_level_loose"": 2, ""inst_level_strict"": 2, ""num_instructions"": 2, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,58,733,,,,stop,8.04,8.036,chatcmpl-8b7e184f678646a58bf9dbcab9f88c68,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00444600,1.048
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,3633,1,0,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 2, ""prompt_level_loose"": false, ""prompt_level_strict"": false}",,95,543,,,,stop,7.899,7.893,chatcmpl-1e301c80bcf34532a3ee09ba7ebb0db3,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00408200,0.006
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,3672,1,1,"{""inst_level_loose"": 3, ""inst_level_strict"": 3, ""num_instructions"": 3, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,54,116,,,,stop,2.826,2.822,chatcmpl-92808f1621f84208bc61290cb4f523f4,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00148200,0.285
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,3682,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,68,878,,,,stop,9.688,9.682,chatcmpl-fe17878bf0ad45f991f48aae894f813c,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00592400,0.041
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,3691,1,1,"{""inst_level_loose"": 2, ""inst_level_strict"": 2, ""num_instructions"": 2, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,54,149,,,,stop,4.618,4.613,chatcmpl-a94e91b4b9d549e68b2f7f91aaf7c038,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00250000,0.325
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,3697,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,73,2074,,,,stop,25.884,25.875,chatcmpl-26d10c5b0413400583df24362ebb15f9,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.02088600,0.122
2026-09-12T16-28-34-00-00_ifeval_eqeNgGfvFppKXQuBntDuUj.eval,inspect_evals/ifeval,openai-api/apigo/claude-sonnet-5,high,3750,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,68,493,,,,stop,7.206,7.2,chatcmpl-552fc17e54b840dc8aae2a71d7087e49,claude-sonnet-5,,,,,,,,,ifeval,claude-sonnet-5,claude-sonnet-5,false,0.00607400,0.074
2026-09-12T16-34-18-00-00_ifeval_gocv57Bto9awgPa9vbgxZx.eval,inspect_evals/ifeval,openai-api/apigo/claude-opus-5,high,16,1,1,"{""inst_level_loose"": 2, ""inst_level_strict"": 2, ""num_instructions"": 2, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,90,2194,,,,stop,40.914,40.909,chatcmpl-1d626670b0404583b3aef29a4852edd3,claude-opus-5,,,,,,,,,ifeval,claude-opus-5,claude-opus-5,false,0.05530000,0.116
2026-09-12T16-34-18-00-00_ifeval_gocv57Bto9awgPa9vbgxZx.eval,inspect_evals/ifeval,openai-api/apigo/claude-opus-5,high,102,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,109,1325,,,,stop,22.159,21.765,chatcmpl-3a5158e1af3e46d7a103154f7bd52499,claude-opus-5,,,,,,,,,ifeval,claude-opus-5,claude-opus-5,false,0.03367000,0.876
2026-09-12T16-34-18-00-00_ifeval_gocv57Bto9awgPa9vbgxZx.eval,inspect_evals/ifeval,openai-api/apigo/claude-opus-5,high,143,1,1,"{""inst_level_loose"": 2, ""inst_level_strict"": 2, ""num_instructions"": 2, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,109,330,,,,stop,4.504,4.499,chatcmpl-0d31c1e679ce466d81fca29f2dd6a84f,claude-opus-5,,,,,,,,,ifeval,claude-opus-5,claude-opus-5,false,0.00691500,0.798
2026-09-12T16-34-18-00-00_ifeval_gocv57Bto9awgPa9vbgxZx.eval,inspect_evals/ifeval,openai-api/apigo/claude-opus-5,high,163,1,1,"{""inst_level_loose"": 2, ""inst_level_strict"": 2, ""num_instructions"": 2, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,60,1349,,,,stop,21.96,21.957,chatcmpl-aae163d202cc4259bc1761b69228c698,claude-opus-5,,,,,,,,,ifeval,claude-opus-5,claude-opus-5,false,0.03402500,0.116
2026-09-12T16-34-18-00-00_ifeval_gocv57Bto9awgPa9vbgxZx.eval,inspect_evals/ifeval,openai-api/apigo/claude-opus-5,high,168,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,77,2355,,,,stop,38.771,38.767,chatcmpl-2ebabf8e947840b0855873d05a604166,claude-opus-5,,,,,,,,,ifeval,claude-opus-5,claude-opus-5,false,0.05926000,0.114
2026-09-12T16-34-18-00-00_ifeval_gocv57Bto9awgPa9vbgxZx.eval,inspect_evals/ifeval,openai-api/apigo/claude-opus-5,high,201,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,43,5531,,,,stop,204.699,84.201,chatcmpl-bbb473f825034267b44257942addbd7b,claude-opus-5,,,,,,,,,ifeval,claude-opus-5,claude-opus-5,false,,
2026-09-12T16-34-18-00-00_ifeval_gocv57Bto9awgPa9vbgxZx.eval,inspect_evals/ifeval,openai-api/apigo/claude-opus-5,high,218,1,1,"{""inst_level_loose"": 2, ""inst_level_strict"": 2, ""num_instructions"": 2, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,81,3061,,,,stop,55.124,55.12,chatcmpl-224acbff4029406eafb557349062592c,claude-opus-5,,,,,,,,,ifeval,claude-opus-5,claude-opus-5,false,0.07693000,0.249
2026-09-12T16-34-18-00-00_ifeval_gocv57Bto9awgPa9vbgxZx.eval,inspect_evals/ifeval,openai-api/apigo/claude-opus-5,high,240,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,53,996,,,,stop,19.973,19.97,chatcmpl-5f69f616c7294b53855a311fc9591bec,claude-opus-5,,,,,,,,,ifeval,claude-opus-5,claude-opus-5,false,0.02621000,0.371
